StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,Advice1,About,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
9/20/23 13:34,9/20/23 13:41,94.60.78.238,100,421,TRUE,9/20/23 13:41,R_2tFjrY1i2kA2ZUk,1,41.1256,-8.602,EN,1,60c78d1e4cfd5e67fb6be437,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,If i pass the probability of winning more tokens is bigger and u need to risk in order to win and you only risk 2 tokens,maybe how gambling lotteries works or loans to the banks. the need to risk some to win more,Pass,Hold,Pass,Hold,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",100000,50,650b30ef0a323391356c3219,APPROVED,2023-09-20T17:50:39.715000Z,2023-09-20T18:11:56.074000Z,2023-09-20T18:21:51.748000,2023-09-20T18:11:56.647493Z,1277,C1BEKJ6Y,76,25,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
9/20/23 13:33,9/20/23 13:41,144.64.2.210,100,500,TRUE,9/20/23 13:41,R_2rTQPLf4t3nh15V,1,40.6501,-8.6502,EN,0.899999976,613800d38b430814dc455213,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"If everyone decides to pass, that guarantees that everyone gets a good outcome! It's the best play here as it guarantees the maximum reward overall.","I can't think of anything that completely captures the same feeling as this. However, I'd say the general concept of sharing is slightly similar to this in some way. If you don't share something, you still keep what you have despite the other person not getting to have it but if you share, you both have something even if it's not ""as much"" as the original piece.",Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",High school,2000,75,650b3aeb516394161364222f,APPROVED,2023-09-20T18:33:15.601000Z,2023-09-20T18:41:46.492000Z,2023-09-20T19:36:38.428000,2023-09-20T18:41:47.172314Z,511,C18UP4AJ,85,20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
9/20/23 13:30,9/20/23 13:41,201.149.59.198,100,633,TRUE,9/20/23 13:41,R_1hF21l1WEYursAV,1,18.9162,-99.2476,EN,1,613a877f05a09f4891d4bd0b,5 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"Taking into account the Game Theory, and more strictly, Nash Equilibriums without taking into account game repetition, both players will choose the option that benefits them the most. In my case, player A, Passing has the best outcome. ","In esence, this interaction reminds me on how we take decisions to have the best payoff posible when given an scenario in which you are competing with someone else. So we are willing to take the better option for us.",Pass,Pass,Pass,Hold,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,"100,000,000",81,650b3a42faf082072d43e5bf,APPROVED,2023-09-20T18:30:26.617000Z,2023-09-20T18:41:47.479000Z,2023-09-20T19:36:34.754000,2023-09-20T18:41:48.906809Z,681,C18UP4AJ,85,21,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
9/20/23 13:35,9/20/23 13:41,109.173.208.37,100,367,TRUE,9/20/23 13:41,R_73TUTRqOxy3RoU9,1,52.4052,16.9339,EN,1,60ff4810b3853015b1ca7c56,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,"I believe that it's the best to play pass. If both you and your counterpart do that, you will both be left with the most amount of money. This way everybody can gain something!","I'm sorry, I have no idea what this is trying to capture. For me it's just a game.",Pass,Pass,none,none,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",High school,"30,000",100,650b3b5fda5ce5ce921f833f,APPROVED,2023-09-20T18:35:11.473000Z,2023-09-20T18:41:36.689000Z,2023-09-20T19:36:51.832000,2023-09-20T18:41:37.249881Z,386,C18UP4AJ,254,20,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
9/20/23 13:30,9/20/23 13:41,31.0.44.155,100,656,TRUE,9/20/23 13:41,R_22Ybj3tNEJHcBe3,1,52.2394,21.0362,EN,1,5f9765e68112f6137e06db5d,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"The best way to play is to pass tokens to person B. Person B should choose the pass option, this way both parties will gain. Choosing the hold option is not a bad idea, right, but it is better to choose the option that gives both parties something to gain. Especially since the profit when keeping the tokens for yourself is only slightly higher.","I think this activity is trying to show how people manage money. Do they prefer to share the profits from cooperation or take everything for themselves? When both parties decide to cooperate, we gain much more than when we try to take everything for ourselves.",Pass,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",1000,100,650b3a551ae8620a0387a7d0,APPROVED,2023-09-20T18:30:45.270000Z,2023-09-20T18:42:08.185000Z,2023-09-20T19:36:45.177000,2023-09-20T18:42:08.672183Z,683,C18UP4AJ,288,23,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
9/20/23 13:33,9/20/23 13:41,201.141.105.38,100,481,TRUE,9/20/23 13:41,R_3QMBXSQQACyGT31,1,19.4357,-99.144,EN,0.899999976,613a97be5f0bbb5760e71a2b,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"The best way to play is loaning your tokens, the tokens grow and everyone wins more. Either you are player A or B, loan your tokens first (player A) and then return them (player B)","I believe the task is about how you see the problems, either you go for it and take risks or you decide to be more careful and stay where you are. ",Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)","3,000,000",75,650b3ac0eb6863f9f67395e3,APPROVED,2023-09-20T18:32:56.698000Z,2023-09-20T18:41:18.510000Z,2023-09-20T19:36:48.106000,2023-09-20T18:41:19.110209Z,502,C18UP4AJ,137,25,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
9/20/23 13:33,9/20/23 13:42,187.131.252.86,100,531,TRUE,9/20/23 13:42,R_XR60WSoIQqpJm5b,1,19.5308,-99.2117,EN,1,614a65127dcd9777f0707cf4,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,Generally all players will pass the tokens so they can have the best results for both of them,"That's good not to be selfish, and it's great to be cooperative and do teamwork.",Pass,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Some college,"30,000",75,650b3ae51dcb44380f279fcb,APPROVED,2023-09-20T18:33:09.468000Z,2023-09-20T18:42:28.980000Z,2023-09-20T19:36:38.269000,2023-09-20T18:42:29.573900Z,560,C18UP4AJ,253,23,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,Part-Time
9/20/23 13:33,9/20/23 13:42,92.4.149.98,100,548,TRUE,9/20/23 13:42,R_qC34b24HLpDqGBz,1,51.6465,-3.9322,EN,0.899999976,641359c5b1e94f271e02841a,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"Hold if you want to take the tokens, you must believe in what you feel is right","Very complex to fully understand first time,  must have patience and read slowly",Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,5000,67,650b3af3d772956545a4ae78,RETURNED,2023-09-20T18:33:30.637000Z,2023-09-20T18:43:20.891000Z,,2023-09-20T18:43:21.610000Z,,C18UP4AJ,9,45,Female,White,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
9/20/23 13:33,9/20/23 13:42,177.249.60.223,100,492,TRUE,9/20/23 13:42,R_TehlPeUqzDzeL8R,1,21.8901,-102.2666,ES-ES,1,611bd0a53e8a3e5c2cbe3d04,0 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"It's important to consider the other player. I believe there's no better way to decide than to aim for a win-win situation, meaning always choosing to pass so that both players win in this way.","It's about looking out for both individuals, not always wanting everything for oneself. We should be sharing and considerate of others. You never know when that good deed you did might also come back to you.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",1000000,1,650b3b0c13f97cefb2bf6855,APPROVED,2023-09-20T18:33:53.931000Z,2023-09-20T18:42:27.222000Z,2023-09-20T19:36:49.251000,2023-09-20T18:42:32.323238Z,514,C18UP4AJ,296,30,Female,White,Mexico,Mexico,Mexico,Spanish,No,Part-Time
9/20/23 13:28,9/20/23 13:42,46.103.108.115,100,841,TRUE,9/20/23 13:42,R_3NHYQJhSx8w5V3q,1,37.9842,23.7353,EN,1,650aee7a7a4ae7fc00c180cb,,,,,ew,b,Hold,,,,,5 tokens,15 tokens,,Hold,I think that the best way to play this game is to hold and be safe. That way you can not end up with nothing.,This interaction reminds me of any bargaining situation and the risk you may have to take. For example when you want to sell a product that does not have a specific price you may ask for a higher return than the products value. This way you may end up with a bigger profit but you risk the possibility of the buyer backing off.,Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Some college,4500000,60,650b3882a0e1dfc3c9402b41,APPROVED,2023-09-20T18:27:56.413000Z,2023-09-20T18:42:59.998000Z,2023-09-20T19:11:34.658000,2023-09-20T18:43:01.244986Z,904,C18UP4AJ,0,22,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
9/20/23 13:33,9/20/23 13:42,41.13.18.88,100,531,TRUE,9/20/23 13:42,R_1N9RdSZhX1w5GWA,1,-26.3811,27.8376,EN,1,5e6f58ba2649e051077d8988,,,,,ew,b,Hold,,,,,5 tokens,15 tokens,,Hold,The best would be to keep on loaning and not consider a hold. Investment is better than an initial amount as it would not make sense to end up with what you began with. The aim is to multply tokens .,this strategy reminds me of digital currency tokens like crypto currencies. The aim is to be patient and not just go ahead and trade in a short space of time. The goal is to reap a greater reward than what was initially put in as i am doing now.,Hold,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",High school,10000,44,650b3afbc0f2e64698a2508d,APPROVED,2023-09-20T18:33:31.481000Z,2023-09-20T18:42:40.095000Z,2023-09-20T19:36:38.793000,2023-09-20T18:42:42.271340Z,549,C18UP4AJ,417,37,Male,Mixed,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
9/20/23 13:35,9/20/23 13:42,85.137.209.220,100,463,TRUE,9/20/23 13:42,R_2SjWsIiiZvCc4Ma,1,37.8994,-4.7741,EN,1,611c09b565e80a53fe7632f5,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,"The best you can do it's pass if your counterpart has done too. If you are the counterpart, also pass. We have to be equitable, there's no competition, we both want money! Now you know, do it for both of us, you'll be happy at the end.","That doesn't really reminds me to something that had happened in my real life. However, I think it's trying to reinforce empathy. They do it by ""forcing"" you to play the game and telling you all the rules. If you're selfish, you can find you have less money, but if you are not both can have the same!",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,325708,100,650b3b57b66347ae98faf3a1,APPROVED,2023-09-20T18:35:08.615000Z,2023-09-20T18:43:01.005000Z,2023-09-20T19:36:51.107000,2023-09-20T18:43:01.596489Z,473,C18UP4AJ,388,21,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
9/20/23 13:35,9/20/23 13:43,105.244.129.230,100,478,TRUE,9/20/23 13:43,R_RJqfjWWCGNtpmQF,1,-26.1,28.25,EN,1,61609b2a89cdee1846d8f576,,,,,bz,a,Pass,0 tokens,15 tokens,Pass,,,,,,I'd say the best advice is to pass. Yes you might not know what your counterpart has chosen but you had no tokens going into this so if the hopefully pass too you get 15 each. That's a win.,Reminds me of when i buy chocolate and hide it from my siblings and I don't want to share. Too much chocolate is bad for you but I'd rather have the slab by myself cause I bought it.,Pass,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",Some college,50000,9,650b3b476ece307d1e69ed84,APPROVED,2023-09-20T18:35:38.926000Z,2023-09-20T18:44:16.689000Z,2023-09-20T19:36:50.829000,2023-09-20T18:44:17.184230Z,518,C18UP4AJ,116,23,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
9/20/23 13:31,9/20/23 13:43,173.63.222.8,100,675,TRUE,9/20/23 13:43,R_3eltXttBjIiIam6,1,40.852,-74.2842,EN,1,6317db8020afb4f2e618569c,0 tokens,15 tokens,,Hold,k,b,Hold,,,,,,,,,Make sure that you understand the rules of the game. It is very important to know what is going on and why it is going to happen so you can achieve the best possible payoff in the end. ,It reminds of me the kinds of decisions that I have to make as I go about my daily life and think about the things that I have to get done and why I have to do them. My goal is to maximize my time and reduce my frustrations in my own life. ,Pass,Pass,none,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",8000000,100,650b3a8db91575a8c495e70e,APPROVED,2023-09-20T18:31:44.561000Z,2023-09-20T18:43:18.598000Z,2023-09-20T19:36:36.868000,2023-09-20T18:43:19.106470Z,695,C18UP4AJ,1470,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
9/20/23 13:31,9/20/23 13:43,87.212.110.221,100,696,TRUE,9/20/23 13:43,R_3fipogvED75m57m,1,51.3486,6.1333,EN,1,616ed344e2f23b7597b423f7,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"I think It is the best if we trust in the other player. We had higher chance to get a better compensation. Of course it is a little bit risky, but If everybody trust in the other person, there is no problem. So don't be gready.",I think it is mostly about trust and trust issues. If we work together we can achieve higher goals. If we are just thinking about ourselves we have a solid but way less benefit. ,Pass,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",200000,50,650b3a77d09a1c2e4ec6d656,APPROVED,2023-09-20T18:31:27.675000Z,2023-09-20T18:43:39.899000Z,2023-09-20T19:36:35.363000,2023-09-20T18:43:40.451071Z,733,C18UP4AJ,216,28,Male,White,Hungary,Netherlands,Hungary,Hungarian,No,Full-Time
9/20/23 13:34,9/20/23 13:43,90.208.241.98,100,552,TRUE,9/20/23 13:43,R_2dM8wA4INpaocNS,1,51.621,-0.051,EN,1,5d5bebc7687fbc00192144c5,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,"Think before you act! try to envisage what your counterpart will do before making a decision.  of course, there is a risk but try to think what the most likely outcome will be and act accordingly.  In some situations it's best to hold, whereas in others it's best to pass.","I believe in this task the the organisers are trying to capture the thought process in situations where people have to make a decision whilst taking a risk. here, whilst knowing that the decision of an unknown counterpart will affect my payment, I nave to decide what will possibly be the best.",Pass,Hold,none,none,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",Terminal graduate degree,"3,500",100,650b3b369ce15ad5749f9875,APPROVED,2023-09-20T18:34:34.843000Z,2023-09-20T18:43:55.348000Z,2023-09-20T19:36:50.369000,2023-09-20T18:43:57.886394Z,561,C18UP4AJ,460,36,Female,White,United Kingdom,United Kingdom,Greece,Greek,DATA_EXPIRED,DATA_EXPIRED
9/20/23 13:35,9/20/23 13:43,187.188.40.194,100,521,TRUE,9/20/23 13:43,R_24I68fMh0D8fzpP,1,29.0982,-110.9749,EN,0.899999976,614f6401e65e0fcb5c496b8b,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"If you and your parter loan you and your partner will get a compensation, If you loan and he doesn't, you will get 0 and your parter 20, if you hold you will get  5","I think is better to get something both of us since we are doing the same job, I think it reminds me on trying to help the others as well helping me ",Pass,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Some college,120000,72,650b3ad37b7dd6790aa23772,APPROVED,2023-09-20T18:35:01.247000Z,2023-09-20T18:44:31.645000Z,2023-09-20T19:36:48.486000,2023-09-20T18:44:32.188154Z,571,C18UP4AJ,71,20,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
9/20/23 13:32,9/20/23 13:44,5.38.176.13,100,704,TRUE,9/20/23 13:44,R_31ENl7GtCTsmm6D,1,46.905,19.6958,EN,1,5e577e79ce30ae13226e61ae,,,,,bz,b,Hold,0 tokens,15 tokens,,Hold,,,,,"The best for the role A is to pass and hope that role B will pass too, as this would only give them a good enough reward, however, role B's most rewarding decision must be to hold whatever they receive. ","For me, this does not remind me to anything that would truly be similar, however, I feel like this is how workplaces work, for example. I, as a basic worker contribute to my workplace with my time and effort, while they can keep all the reward from these, or share them with me. Also, if I do not contribute to my workplace, I will not be rewarded well enough (or, as menitoned, this might not be a good example, as in this case) I would not be rewarded at all",Hold,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,4500,60,650b3ab655ceb31dbf746a6e,APPROVED,2023-09-20T18:32:22.664000Z,2023-09-20T18:44:17.264000Z,2023-09-20T19:36:47.562000,2023-09-20T18:44:17.949448Z,715,C18UP4AJ,362,24,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time
9/20/23 13:34,9/20/23 13:44,189.173.49.40,100,626,TRUE,9/20/23 13:44,R_zU47Cp5z57UJ8L7,1,29.0593,-110.8172,EN,1,5f9afa6dffa5e21329cf3f6e,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,"if you are A pass or hold it doesn't make much difference so pass is fine, but if you are B I would say choose hold to have more tokens, in case you don't care about that pass is also fine","whether I am more interested in choosing something that benefits more people than just myself, or whether I am more interested in my own benefit",Pass,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Some college,800000,50,650b3b2bfba55cbccec511d7,APPROVED,2023-09-20T18:34:19.322000Z,2023-09-20T18:44:59.569000Z,2023-09-20T19:36:40.125000,2023-09-20T18:45:00.371796Z,641,C18UP4AJ,426,22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other
9/20/23 13:34,9/20/23 13:44,188.156.230.124,100,605,TRUE,9/20/23 13:44,R_2Vwowk7qIOHRucA,1,46.2527,20.154,EN,1,608c08b442036ab091bbba75,0 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"As both participants start with a token, you can either do hold or pass with it. If you and your counterpart both decide to hold it, the value of the token won't grow and the game ends. If both of you do pass, it'll grow in value. I suggest to pass it.",I think it tries to capture how individuals depend on each other and can benefit more if they are willing to participate the same way. It reminds me when in school if we pair up we can achieve a lot more out of the assigned task. ,Pass,Pass,none,none,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Some college,400,25,650b3b2f90bc07908217ccac,APPROVED,2023-09-20T18:34:23.423000Z,2023-09-20T18:44:39.227000Z,2023-09-20T19:36:40.442000,2023-09-20T18:44:39.891531Z,616,C18UP4AJ,216,22,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
